txn_id,user_id,timestamp,amount,device_id,city,hour,device_change,geo_change,if_score,if_label,flag
T01268,U1072,22-09-2025 03:31,258,D24,CityE,3,0,0,0.145718738,1,0
T01269,U1017,21-09-2025 23:10,157,D24,CityC,23,0,0,0.13496516,1,0
T01270,U1098,21-09-2025 21:19,219,D1,CityD,21,0,0,0.203550679,1,0
T01271,U1008,22-09-2025 15:45,272,D22,CityC,15,0,0,0.174469053,1,0
T01272,U1082,22-09-2025 05:06,196,D20,CityA,5,0,0,0.215761727,1,0
T01273,U1084,22-09-2025 02:23,114,D27,CityD,2,0,0,0.11485253,1,0
T01274,U1085,22-09-2025 07:41,201,D14,CityC,7,0,0,0.222647077,1,0
T01275,U1091,22-09-2025 17:43,210,D12,CityB,17,0,0,0.237841523,1,0
T01276,U1070,22-09-2025 06:19,145,D28,CityC,6,0,0,0.188614046,1,0
T01277,U1008,22-09-2025 17:48,237,D20,CityA,17,0,0,0.222566673,1,0
T01278,U1027,22-09-2025 04:42,185,D11,CityD,4,0,0,0.209381385,1,0
T01279,U1037,21-09-2025 23:33,186,D7,CityA,23,0,0,0.153388413,1,0
T01280,U1094,22-09-2025 08:47,212,D5,CityD,8,0,0,0.215164036,1,0
T01281,U1049,21-09-2025 21:09,204,D2,CityB,21,0,0,0.202645993,1,0
T01282,U1078,22-09-2025 10:50,279,D26,CityA,10,0,0,0.154313121,1,0
T01283,U1067,22-09-2025 06:43,196,D2,CityB,6,0,0,0.225209275,1,0
T01284,U1044,22-09-2025 14:44,80,D2,CityD,14,0,0,0.090774113,1,0
T01285,U1014,21-09-2025 21:43,193,D3,CityC,21,0,0,0.199603881,1,0
T01286,U1085,22-09-2025 13:15,260,D19,CityC,13,0,0,0.182417235,1,0
T01287,U1075,22-09-2025 08:36,164,D2,CityD,8,0,0,0.204131375,1,0
T01288,U1009,22-09-2025 03:57,159,D17,CityD,3,0,0,0.175138396,1,0
T01289,U1005,22-09-2025 15:14,142,D6,CityD,15,0,0,0.202596542,1,0
T01290,U1023,22-09-2025 19:54,201,D3,CityD,19,0,0,0.230511274,1,0
T01291,U1039,22-09-2025 14:11,133,D25,CityE,14,0,0,0.193056912,1,0
T01292,U1067,22-09-2025 14:55,159,D13,CityC,14,0,0,0.223661028,1,0
T01293,U1005,22-09-2025 13:29,180,D9,CityB,13,0,0,0.227066167,1,0
T01294,U1076,22-09-2025 06:49,191,D20,CityD,6,0,0,0.223548836,1,0
T01295,U1042,22-09-2025 17:47,145,D3,CityC,17,0,0,0.200805853,1,0
T01296,U1059,22-09-2025 07:42,191,D24,CityE,7,0,0,0.221659707,1,0
T01297,U1083,22-09-2025 17:26,257,D10,CityA,17,0,0,0.192823105,1,0
T01298,U1056,22-09-2025 15:02,324,D16,CityE,15,0,0,0.06047973,1,0
T01299,U1034,22-09-2025 08:23,243,D7,CityE,8,0,0,0.178799381,1,0
T01300,U1055,22-09-2025 10:07,109,D20,CityB,10,0,0,0.160061975,1,0
T01301,U1066,21-09-2025 22:13,197,D2,CityA,22,0,0,0.184844062,1,0
T01302,U1062,22-09-2025 09:05,120,D25,CityB,9,0,0,0.163148869,1,0
T01303,U1049,22-09-2025 07:42,109,D13,CityC,7,0,0,0.149614302,1,0
T01304,U1069,22-09-2025 13:58,224,D27,CityB,13,0,0,0.224108302,1,0
T01305,U1085,22-09-2025 12:04,173,D8,CityE,12,0,0,0.225749603,1,0
T01306,U1048,22-09-2025 12:30,196,D22,CityB,12,0,0,0.228901661,1,0
T01307,U1004,21-09-2025 21:49,166,D19,CityB,21,0,0,0.200065553,1,0
T01308,U1078,22-09-2025 00:12,211,D16,CityD,0,0,0,0.122247922,1,0
T01309,U1081,22-09-2025 02:17,209,D2,CityD,2,0,0,0.186686597,1,0
T01310,U1001,22-09-2025 09:40,155,D9,CityC,9,0,0,0.194126444,1,0
T01311,U1068,22-09-2025 12:35,207,D24,CityE,12,0,0,0.234722294,1,0
T01312,U1090,22-09-2025 04:34,208,D13,CityC,4,0,0,0.208758535,1,0
T01313,U1025,22-09-2025 03:10,179,D6,CityE,3,0,0,0.190900982,1,0
T01314,U1086,22-09-2025 16:42,169,D21,CityB,16,0,0,0.228872781,1,0
T01315,U1047,21-09-2025 23:42,154,D29,CityB,23,0,0,0.12882691,1,0
T01316,U1050,22-09-2025 07:28,247,D3,CityE,7,0,0,0.17704971,1,0
T01317,U1010,21-09-2025 21:35,254,D21,CityB,21,0,0,0.180462999,1,0
T01318,U1090,21-09-2025 23:12,247,D15,CityB,23,0,0,0.136020822,1,0
T01319,U1064,22-09-2025 09:20,117,D1,CityA,9,0,0,0.162413266,1,0
T01320,U1042,22-09-2025 07:32,213,D3,CityC,7,0,0,0.216411004,1,0
T01321,U1001,22-09-2025 16:50,181,D5,CityA,16,0,0,0.228407375,1,0
T01322,U1001,22-09-2025 08:07,292,D6,CityE,8,0,0,0.111388655,1,0
T01323,U1030,22-09-2025 12:23,213,D17,CityA,12,0,0,0.227864669,1,0
T01324,U1002,22-09-2025 08:28,102,D14,CityB,8,0,0,0.134898084,1,0
T01325,U1060,22-09-2025 14:59,146,D26,CityE,14,0,0,0.211333239,1,0
T01326,U1014,22-09-2025 12:43,255,D1,CityE,12,0,0,0.1935852,1,0
T01327,U1002,22-09-2025 17:52,193,D23,CityC,17,0,0,0.228609073,1,0
T01328,U1020,22-09-2025 17:51,248,D27,CityB,17,0,0,0.202503738,1,0
T01329,U1057,22-09-2025 10:44,163,D7,CityE,10,0,0,0.222346605,1,0
T01330,U1071,22-09-2025 18:52,99,D21,CityD,18,0,0,0.126696517,1,0
T01331,U1007,22-09-2025 17:14,103,D16,CityA,17,0,0,0.140254156,1,0
T01332,U1014,22-09-2025 13:24,161,D10,CityE,13,0,0,0.213429848,1,0
T01333,U1079,22-09-2025 17:52,180,D7,CityA,17,0,0,0.23155591,1,0
T01334,U1092,21-09-2025 21:25,137,D28,CityE,21,0,0,0.163062915,1,0
T01335,U1096,22-09-2025 09:59,196,D17,CityC,9,0,0,0.222596964,1,0
T01336,U1091,22-09-2025 10:56,224,D23,CityE,10,0,0,0.224232321,1,0
T01337,U1004,22-09-2025 18:26,144,D26,CityB,18,0,0,0.195460773,1,0
T01338,U1024,22-09-2025 15:13,249,D27,CityA,15,0,0,0.195933248,1,0
T01339,U1086,22-09-2025 12:04,216,D6,CityE,12,0,0,0.227899127,1,0
T01340,U1065,21-09-2025 22:41,264,D18,CityB,22,0,0,0.151474866,1,0
T01341,U1075,22-09-2025 13:08,232,D20,CityA,13,0,0,0.222066615,1,0
T01342,U1064,22-09-2025 04:32,199,D1,CityE,4,0,0,0.207388343,1,0
T01343,U1093,22-09-2025 02:02,232,D24,CityD,2,0,0,0.16067767,1,0
T01344,U1044,22-09-2025 18:57,234,D1,CityB,18,0,0,0.223238286,1,0
T01345,U1034,22-09-2025 20:25,166,D27,CityA,20,0,0,0.214779733,1,0
T01346,U1053,22-09-2025 18:28,167,D15,CityA,18,0,0,0.225306501,1,0
T01347,U1097,22-09-2025 11:14,159,D11,CityE,11,0,0,0.216732869,1,0
T01348,U1098,22-09-2025 00:58,253,D11,CityB,0,0,0,0.082683261,1,0
T01349,U1097,22-09-2025 04:04,243,D27,CityC,4,0,0,0.175908084,1,0
T01350,U1075,22-09-2025 03:22,102,D26,CityA,3,0,0,0.102485443,1,0
T01351,U1047,22-09-2025 12:45,197,D4,CityD,12,0,0,0.231939242,1,0
T01352,U1076,22-09-2025 04:14,224,D24,CityC,4,0,0,0.198327926,1,0
T01353,U1029,21-09-2025 23:13,267,D19,CityC,23,0,0,0.118169472,1,0
T01354,U1052,22-09-2025 10:04,182,D4,CityD,10,0,0,0.227166251,1,0
T01355,U1051,22-09-2025 16:42,267,D22,CityB,16,0,0,0.182730916,1,0
T01356,U1020,22-09-2025 02:14,136,D12,CityE,2,0,0,0.143025055,1,0
T01357,U1053,22-09-2025 01:07,221,D19,CityA,1,0,0,0.14138314,1,0
T01358,U1094,22-09-2025 20:47,61,D5,CityB,20,0,0,0.029312265,1,0
T01359,U1047,22-09-2025 13:10,145,D20,CityB,13,0,0,0.201582392,1,0
T01360,U1040,22-09-2025 15:44,239,D5,CityB,15,0,0,0.216707652,1,0
T01361,U1015,22-09-2025 07:45,124,D12,CityC,7,0,0,0.167171159,1,0
T01362,U1004,22-09-2025 15:17,197,D10,CityB,15,0,0,0.232495026,1,0
T01363,U1042,22-09-2025 01:11,218,D1,CityD,1,0,0,0.143549391,1,0
T01364,U1099,22-09-2025 18:00,229,D25,CityE,18,0,0,0.228188689,1,0
T01365,U1077,22-09-2025 05:23,251,D15,CityE,5,0,0,0.18155549,1,0
T01366,U1003,22-09-2025 12:02,167,D25,CityA,12,0,0,0.225243688,1,0
T01367,U1043,22-09-2025 18:33,191,D6,CityE,18,0,0,0.232756129,1,0
T01368,U1081,22-09-2025 18:54,209,D20,CityB,18,0,0,0.234183475,1,0
T01369,U1088,22-09-2025 16:19,192,D1,CityD,16,0,0,0.232215386,1,0
T01370,U1051,22-09-2025 18:58,162,D12,CityB,18,0,0,0.216575971,1,0
T01371,U1004,22-09-2025 00:15,174,D18,CityD,0,0,0,0.115033816,1,0
T01372,U1028,22-09-2025 16:34,157,D25,CityE,16,0,0,0.210883392,1,0
T01373,U1029,21-09-2025 23:13,126,D4,CityA,23,0,0,0.087418803,1,0
T01374,U1050,22-09-2025 00:59,109,D12,CityC,0,0,0,0.055120285,1,0
T01375,U1054,21-09-2025 22:18,263,D15,CityB,22,0,0,0.153159983,1,0
T01376,U1095,22-09-2025 08:55,243,D14,CityE,8,0,0,0.178799381,1,0
T01377,U1057,21-09-2025 22:30,208,D25,CityB,22,0,0,0.187726281,1,0
T01378,U1029,21-09-2025 22:41,201,D6,CityC,22,0,0,0.18670382,1,0
T01379,U1012,21-09-2025 21:49,248,D6,CityC,21,0,0,0.188896514,1,0
T01380,U1059,22-09-2025 11:17,218,D10,CityD,11,0,0,0.226979019,1,0
T01381,U1099,22-09-2025 11:30,141,D21,CityD,11,0,0,0.201257636,1,0
T01382,U1051,21-09-2025 21:24,291,D22,CityE,21,0,0,0.114205369,1,0
T01383,U1058,22-09-2025 07:47,148,D8,CityB,7,0,0,0.190875742,1,0
T01384,U1056,22-09-2025 20:01,175,D19,CityD,20,0,0,0.219311953,1,0
T01385,U1024,22-09-2025 12:56,216,D26,CityC,12,0,0,0.227899127,1,0
T01386,U1061,22-09-2025 09:36,207,D18,CityB,9,0,0,0.227053489,1,0
T01387,U1028,22-09-2025 07:08,177,D19,CityA,7,0,0,0.208803511,1,0
T01388,U1015,22-09-2025 16:30,286,D26,CityD,16,0,0,0.141424207,1,0
T01389,U1071,22-09-2025 02:40,254,D26,CityE,2,0,0,0.13354258,1,0
T01390,U1021,22-09-2025 14:44,221,D28,CityA,14,0,0,0.231783061,1,0
T01391,U1022,21-09-2025 22:16,185,D26,CityE,22,0,0,0.179588235,1,0
T01392,U1038,22-09-2025 09:10,206,D16,CityA,9,0,0,0.227242919,1,0
T01393,U1037,22-09-2025 03:59,239,D17,CityE,3,0,0,0.164858997,1,0
T01394,U1057,22-09-2025 18:57,273,D22,CityB,18,0,0,0.16744379,1,0
T01395,U1038,22-09-2025 19:26,239,D16,CityB,19,0,0,0.219932413,1,0
T01396,U1088,22-09-2025 11:57,213,D9,CityB,11,0,0,0.226752093,1,0
T01397,U1054,22-09-2025 02:17,183,D13,CityB,2,0,0,0.186336147,1,0
T01398,U1050,22-09-2025 19:22,142,D3,CityC,19,0,0,0.193439754,1,0
T01399,U1058,22-09-2025 12:59,232,D3,CityB,12,0,0,0.223397547,1,0
T01400,U1072,22-09-2025 01:11,118,D5,CityC,1,0,0,0.098834983,1,0
T01401,U1010,22-09-2025 03:56,223,D28,CityE,3,0,0,0.191458683,1,0
T01402,U1081,21-09-2025 23:24,198,D9,CityB,23,0,0,0.161408534,1,0
T01403,U1036,22-09-2025 02:57,244,D14,CityE,2,0,0,0.143506943,1,0
T01404,U1034,22-09-2025 12:14,256,D15,CityD,12,0,0,0.190813182,1,0
T01405,U1094,22-09-2025 02:37,195,D2,CityB,2,0,0,0.189051808,1,0
T01406,U1037,22-09-2025 17:35,212,D8,CityB,17,0,0,0.238680067,1,0
T01407,U1028,22-09-2025 00:49,225,D1,CityE,0,0,0,0.109002288,1,0
T01408,U1066,22-09-2025 12:11,263,D18,CityA,12,0,0,0.176625825,1,0
T01409,U1037,22-09-2025 15:28,180,D10,CityC,15,0,0,0.227957311,1,0
T01410,U1069,22-09-2025 09:29,262,D12,CityD,9,0,0,0.165457916,1,0
T01411,U1027,22-09-2025 18:32,169,D22,CityE,18,0,0,0.226778563,1,0
T01412,U1008,22-09-2025 19:34,229,D5,CityC,19,0,0,0.230522105,1,0
T01413,U1090,22-09-2025 00:35,319,D14,CityE,0,0,0,-0.00122066,-1,1
T01414,U1091,22-09-2025 09:52,259,D11,CityA,9,0,0,0.170932924,1,0
T01415,U1001,22-09-2025 13:49,115,D20,CityE,13,0,0,0.164450916,1,0
T01416,U1084,22-09-2025 08:01,252,D29,CityD,8,0,0,0.172518147,1,0
T01417,U1024,22-09-2025 09:04,195,D25,CityC,9,0,0,0.221470334,1,0
T01418,U1096,22-09-2025 09:52,279,D5,CityE,9,0,0,0.141238974,1,0
T01419,U1018,22-09-2025 11:42,160,D22,CityE,11,0,0,0.216054428,1,0
T01420,U1056,22-09-2025 16:17,201,D3,CityD,16,0,0,0.237671772,1,0
T01421,U1052,22-09-2025 19:25,233,D1,CityB,19,0,0,0.227332022,1,0
T01422,U1083,22-09-2025 10:06,158,D18,CityD,10,0,0,0.217681239,1,0
T01423,U1075,22-09-2025 04:07,205,D16,CityD,4,0,0,0.20957743,1,0
T01424,U1008,21-09-2025 23:26,209,D23,CityB,23,0,0,0.160722542,1,0
T01425,U1076,22-09-2025 20:03,214,D17,CityE,20,0,0,0.216493372,1,0
T01426,U1085,22-09-2025 04:40,229,D10,CityB,4,0,0,0.192954891,1,0
T01427,U1048,22-09-2025 06:14,172,D23,CityC,6,0,0,0.215089319,1,0
T01428,U1089,22-09-2025 13:48,195,D23,CityE,13,0,0,0.230711332,1,0
T01429,U1013,22-09-2025 10:57,89,D26,CityE,10,0,0,0.10692379,1,0
T01430,U1019,22-09-2025 11:01,179,D21,CityE,11,0,0,0.225857959,1,0
T01431,U1081,22-09-2025 08:46,213,D18,CityA,8,0,0,0.210879973,1,0
T01432,U1032,22-09-2025 19:25,214,D22,CityA,19,0,0,0.229732048,1,0
T01433,U1018,22-09-2025 02:43,196,D20,CityA,2,0,0,0.190278092,1,0
T01434,U1067,22-09-2025 20:28,272,D24,CityE,20,0,0,0.166091994,1,0
T01435,U1010,22-09-2025 04:19,192,D17,CityC,4,0,0,0.209344634,1,0
T01436,U1015,22-09-2025 10:14,136,D12,CityC,10,0,0,0.194100216,1,0
T01437,U1020,22-09-2025 20:10,130,D9,CityC,20,0,0,0.163663097,1,0
T01438,U1019,22-09-2025 14:32,164,D9,CityD,14,0,0,0.228287084,1,0
T01439,U1052,21-09-2025 21:30,271,D1,CityA,21,0,0,0.160752014,1,0
T01440,U1069,22-09-2025 19:00,179,D15,CityE,19,0,0,0.229150368,1,0
T01441,U1025,22-09-2025 16:38,151,D26,CityC,16,0,0,0.198273873,1,0
T01442,U1094,22-09-2025 03:45,228,D17,CityD,3,0,0,0.182543042,1,0
T01443,U1057,22-09-2025 01:42,234,D18,CityB,1,0,0,0.123725779,1,0
T01444,U1036,22-09-2025 13:51,190,D28,CityC,13,0,0,0.22969737,1,0
T01445,U1063,21-09-2025 21:54,210,D21,CityD,21,0,0,0.207228674,1,0
T01446,U1098,22-09-2025 06:12,287,D11,CityA,6,0,0,0.129640289,1,0
T01447,U1099,22-09-2025 14:27,210,D11,CityE,14,0,0,0.241858916,1,0
T01448,U1036,22-09-2025 15:09,152,D18,CityC,15,0,0,0.20694979,1,0
T01449,U1025,22-09-2025 04:31,275,D22,CityB,4,0,0,0.138316894,1,0
T01450,U1037,22-09-2025 12:17,265,D26,CityC,12,0,0,0.177332937,1,0
T01451,U1074,22-09-2025 08:18,216,D18,CityB,8,0,0,0.21173932,1,0
T01452,U1098,22-09-2025 20:50,176,D11,CityD,20,0,0,0.218639688,1,0
T01453,U1075,22-09-2025 01:09,202,D11,CityA,1,0,0,0.152894891,1,0
T01454,U1020,22-09-2025 14:53,289,D15,CityC,14,0,0,0.125449515,1,0
T01455,U1047,22-09-2025 17:03,176,D18,CityE,17,0,0,0.229834529,1,0
T01456,U1068,22-09-2025 03:06,158,D14,CityA,3,0,0,0.17503322,1,0
T01457,U1034,21-09-2025 22:20,173,D11,CityB,22,0,0,0.172698909,1,0
T01458,U1005,22-09-2025 09:38,207,D3,CityD,9,0,0,0.227053489,1,0
T01459,U1099,22-09-2025 10:43,260,D29,CityA,10,0,0,0.178294564,1,0
T01460,U1095,21-09-2025 23:47,154,D28,CityD,23,0,0,0.12882691,1,0
T01461,U1029,22-09-2025 16:15,165,D6,CityC,16,0,0,0.220546978,1,0
T01462,U1081,21-09-2025 23:13,248,D24,CityB,23,0,0,0.136898771,1,0
T01463,U1039,22-09-2025 19:29,157,D1,CityB,19,0,0,0.212038615,1,0
T01464,U1043,21-09-2025 23:14,223,D11,CityD,23,0,0,0.160253237,1,0
T01465,U1070,22-09-2025 06:39,211,D3,CityD,6,0,0,0.223065214,1,0
T01466,U1092,22-09-2025 19:14,231,D27,CityB,19,0,0,0.23104452,1,0
T01467,U1077,22-09-2025 06:39,199,D13,CityE,6,0,0,0.223780267,1,0
T01468,U1071,22-09-2025 02:50,167,D4,CityE,2,0,0,0.180807612,1,0
T01469,U1096,22-09-2025 16:16,180,D15,CityB,16,0,0,0.226226088,1,0
T01470,U1056,22-09-2025 15:44,149,D7,CityD,15,0,0,0.204985593,1,0
T01471,U1038,22-09-2025 05:48,213,D18,CityD,5,0,0,0.215512713,1,0
T01472,U1081,22-09-2025 05:31,158,D25,CityD,5,0,0,0.190194912,1,0
T01473,U1068,22-09-2025 10:17,178,D20,CityC,10,0,0,0.22549133,1,0
T01474,U1010,22-09-2025 07:04,143,D23,CityE,7,0,0,0.188518117,1,0
T01475,U1070,21-09-2025 23:16,283,D16,CityC,23,0,0,0.080461354,1,0
T01476,U1081,22-09-2025 01:03,215,D13,CityB,1,0,0,0.145197094,1,0
T01477,U1024,22-09-2025 14:16,196,D23,CityC,14,0,0,0.239076189,1,0
T01478,U1073,22-09-2025 06:36,157,D19,CityC,6,0,0,0.200904758,1,0
T01479,U1027,22-09-2025 12:55,177,D10,CityC,12,0,0,0.226765202,1,0
T01480,U1029,22-09-2025 09:28,227,D5,CityA,9,0,0,0.208159162,1,0
T01481,U1081,22-09-2025 17:13,219,D11,CityC,17,0,0,0.235391847,1,0
T01482,U1039,22-09-2025 18:35,200,D27,CityB,18,0,0,0.233020859,1,0
T01483,U1072,22-09-2025 12:56,261,D12,CityE,12,0,0,0.180043727,1,0
T01484,U1059,22-09-2025 11:33,191,D6,CityD,11,0,0,0.228896119,1,0
T01485,U1018,22-09-2025 09:12,191,D8,CityE,9,0,0,0.221468126,1,0
T01486,U1016,22-09-2025 07:22,169,D25,CityB,7,0,0,0.208480353,1,0
T01487,U1097,22-09-2025 04:16,146,D23,CityB,4,0,0,0.177995034,1,0
T01488,U1045,21-09-2025 21:25,251,D16,CityC,21,0,0,0.180343209,1,0
T01489,U1034,22-09-2025 15:40,149,D27,CityD,15,0,0,0.204985593,1,0
T01490,U1039,22-09-2025 05:42,95,D15,CityD,5,0,0,0.103069693,1,0
T01491,U1016,22-09-2025 18:19,288,D29,CityA,18,0,0,0.129233277,1,0
T01492,U1032,22-09-2025 19:24,193,D29,CityE,19,0,0,0.226530439,1,0
T01493,U1020,22-09-2025 04:32,212,D19,CityA,4,0,0,0.207874912,1,0
T01494,U1012,22-09-2025 10:05,171,D25,CityB,10,0,0,0.228317642,1,0
T01495,U1072,22-09-2025 19:49,156,D25,CityA,19,0,0,0.209227663,1,0
T01496,U1048,22-09-2025 20:29,79,D22,CityD,20,0,0,0.073278161,1,0
T01497,U1038,22-09-2025 07:06,273,D29,CityD,7,0,0,0.149106707,1,0
T01498,U1034,22-09-2025 12:29,176,D6,CityC,12,0,0,0.226424736,1,0
T01499,U1086,22-09-2025 07:01,191,D11,CityA,7,0,0,0.221659707,1,0
T01500,U1057,22-09-2025 14:02,183,D27,CityD,14,0,0,0.240344763,1,0
T_BURST000,U1000,22-09-2025 19:59,56,D999,CityX,19,1,1,-0.159255848,-1,1
T_BURST001,U1000,22-09-2025 19:59,88,D999,CityX,19,1,1,-0.13368805,-1,1
T_BURST002,U1000,22-09-2025 20:00,91,D999,CityX,20,1,1,-0.125775059,-1,1
T_BURST003,U1000,22-09-2025 20:00,97,D999,CityX,20,1,1,-0.134864802,-1,1
T_BURST004,U1000,22-09-2025 20:01,75,D999,CityX,20,1,1,-0.114003979,-1,1
T_BURST005,U1000,22-09-2025 20:01,89,D999,CityX,20,1,1,-0.124834192,-1,1
T_BURST006,U1000,22-09-2025 20:02,58,D999,CityX,20,1,1,-0.142449977,-1,1
T_BURST007,U1000,22-09-2025 20:02,90,D999,CityX,20,1,1,-0.126409413,-1,1
T_BURST008,U1000,22-09-2025 20:03,83,D999,CityX,20,1,1,-0.114931702,-1,1
T_BURST009,U1000,22-09-2025 20:03,94,D999,CityX,20,1,1,-0.1316833,-1,1
T_BURST010,U1000,22-09-2025 20:04,62,D999,CityX,20,1,1,-0.134975003,-1,1
T_BURST011,U1000,22-09-2025 20:04,85,D999,CityX,20,1,1,-0.117005871,-1,1
T_BURST012,U1000,22-09-2025 20:05,74,D999,CityX,20,1,1,-0.116075634,-1,1
T_BURST013,U1000,22-09-2025 20:05,73,D999,CityX,20,1,1,-0.118152903,-1,1
T_BURST014,U1000,22-09-2025 20:06,93,D999,CityX,20,1,1,-0.131154304,-1,1
T_BURST015,U1000,22-09-2025 20:06,66,D999,CityX,20,1,1,-0.128623997,-1,1
T_BURST016,U1000,22-09-2025 20:07,51,D999,CityX,20,1,1,-0.14406099,-1,1
T_BURST017,U1000,22-09-2025 20:07,62,D999,CityX,20,1,1,-0.134975003,-1,1
T_BURST018,U1000,22-09-2025 20:08,80,D999,CityX,20,1,1,-0.110800166,-1,1
T_BURST019,U1000,22-09-2025 20:08,78,D999,CityX,20,1,1,-0.113486941,-1,1
T_BURST020,U1000,22-09-2025 20:09,99,D999,CityX,20,1,1,-0.13699299,-1,1
T_BURST021,U1000,22-09-2025 20:09,77,D999,CityX,20,1,1,-0.112970252,-1,1
T_BURST022,U1000,22-09-2025 20:10,76,D999,CityX,20,1,1,-0.114521367,-1,1
T_BURST023,U1000,22-09-2025 20:10,64,D999,CityX,20,1,1,-0.130735272,-1,1
T_BURST024,U1000,22-09-2025 20:11,80,D999,CityX,20,1,1,-0.110800166,-1,1
